FID;osm_id;name
france_hiking_foot_routes_line.12255323;12255323;
france_hiking_foot_routes_line.12255322;12255322;
france_hiking_foot_routes_line.12255261;12255261;
france_hiking_foot_routes_line.12255211;12255211;
france_hiking_foot_routes_line.12255210;12255210;
france_hiking_foot_routes_line.12255209;12255209;
france_hiking_foot_routes_line.12255208;12255208;
france_hiking_foot_routes_line.12254964;12254964;
france_hiking_foot_routes_line.12254963;12254963;
france_hiking_foot_routes_line.12254962;12254962;
france_hiking_foot_routes_line.12254935;12254935;
france_hiking_foot_routes_line.12254934;12254934;
france_hiking_foot_routes_line.12254925;12254925;
france_hiking_foot_routes_line.12254813;12254813;
france_hiking_foot_routes_line.12254785;12254785;
france_hiking_foot_routes_line.12254784;12254784;
france_hiking_foot_routes_line.12254750;12254750;
france_hiking_foot_routes_line.12254749;12254749;
france_hiking_foot_routes_line.12254725;12254725;
france_hiking_foot_routes_line.12254724;12254724;
france_hiking_foot_routes_line.12254723;12254723;
france_hiking_foot_routes_line.12254722;12254722;
france_hiking_foot_routes_line.12254427;12254427;GRP du Massif des Bauges
france_hiking_foot_routes_line.12254345;12254345;"Circuit ""Le Grosswald"""
france_hiking_foot_routes_line.12253308;12253308;
france_hiking_foot_routes_line.12253307;12253307;
france_hiking_foot_routes_line.12253306;12253306;
france_hiking_foot_routes_line.12253255;12253255;
france_hiking_foot_routes_line.12253254;12253254;
france_hiking_foot_routes_line.12253244;12253244;
france_hiking_foot_routes_line.12253243;12253243;
france_hiking_foot_routes_line.12253231;12253231;
france_hiking_foot_routes_line.12253220;12253220;
france_hiking_foot_routes_line.12253219;12253219;
france_hiking_foot_routes_line.12253208;12253208;
france_hiking_foot_routes_line.12253198;12253198;
france_hiking_foot_routes_line.12253197;12253197;
france_hiking_foot_routes_line.12252717;12252717;
france_hiking_foot_routes_line.12252716;12252716;
france_hiking_foot_routes_line.12251975;12251975;
france_hiking_foot_routes_line.12250896;12250896;
france_hiking_foot_routes_line.12250879;12250879;
france_hiking_foot_routes_line.12250878;12250878;
france_hiking_foot_routes_line.12250293;12250293;
france_hiking_foot_routes_line.12250292;12250292;
france_hiking_foot_routes_line.12250286;12250286;
france_hiking_foot_routes_line.12250246;12250246;
france_hiking_foot_routes_line.12250237;12250237;
france_hiking_foot_routes_line.12250230;12250230;
france_hiking_foot_routes_line.12250195;12250195;
france_hiking_foot_routes_line.12250185;12250185;
france_hiking_foot_routes_line.12250181;12250181;
france_hiking_foot_routes_line.12250177;12250177;
france_hiking_foot_routes_line.12250176;12250176;
france_hiking_foot_routes_line.12250175;12250175;
france_hiking_foot_routes_line.12250073;12250073;
france_hiking_foot_routes_line.12250051;12250051;
france_hiking_foot_routes_line.12249898;12249898;
france_hiking_foot_routes_line.12249897;12249897;
france_hiking_foot_routes_line.12249895;12249895;
france_hiking_foot_routes_line.12249865;12249865;
france_hiking_foot_routes_line.12249843;12249843;
france_hiking_foot_routes_line.12249842;12249842;
france_hiking_foot_routes_line.12249841;12249841;
france_hiking_foot_routes_line.12249766;12249766;
france_hiking_foot_routes_line.12249764;12249764;
france_hiking_foot_routes_line.12249622;12249622;
france_hiking_foot_routes_line.12249621;12249621;
france_hiking_foot_routes_line.12249601;12249601;
france_hiking_foot_routes_line.12249396;12249396;"Circuit ""La Villa"""
france_hiking_foot_routes_line.12246941;12246941;
france_hiking_foot_routes_line.12246913;12246913;
france_hiking_foot_routes_line.12246901;12246901;
france_hiking_foot_routes_line.12246876;12246876;
france_hiking_foot_routes_line.12246875;12246875;
france_hiking_foot_routes_line.12246874;12246874;
france_hiking_foot_routes_line.12246872;12246872;
france_hiking_foot_routes_line.12246832;12246832;
france_hiking_foot_routes_line.12246831;12246831;
france_hiking_foot_routes_line.12246830;12246830;
france_hiking_foot_routes_line.12246779;12246779;
france_hiking_foot_routes_line.12246778;12246778;
france_hiking_foot_routes_line.12243566;12243566;Via Alpina Blue D61
france_hiking_foot_routes_line.12243532;12243532;Via Alpina Blue D60
france_hiking_foot_routes_line.12243514;12243514;Via Alpina Blue D59
france_hiking_foot_routes_line.12243442;12243442;Via Alpina Blue D58
france_hiking_foot_routes_line.12243436;12243436;Via Alpina Blue D57
france_hiking_foot_routes_line.12243388;12243388;Via Alpina Blue D56
france_hiking_foot_routes_line.12243358;12243358;Via Alpina Blue D55
france_hiking_foot_routes_line.12242524;12242524;
france_hiking_foot_routes_line.12242523;12242523;
france_hiking_foot_routes_line.12242522;12242522;
france_hiking_foot_routes_line.12242521;12242521;
france_hiking_foot_routes_line.12238801;12238801;
france_hiking_foot_routes_line.12238800;12238800;
france_hiking_foot_routes_line.12238799;12238799;
france_hiking_foot_routes_line.12238798;12238798;
france_hiking_foot_routes_line.12238797;12238797;
france_hiking_foot_routes_line.12238796;12238796;
france_hiking_foot_routes_line.12238795;12238795;
france_hiking_foot_routes_line.12235023;12235023;
france_hiking_foot_routes_line.12235022;12235022;
france_hiking_foot_routes_line.12235021;12235021;
france_hiking_foot_routes_line.12235020;12235020;
france_hiking_foot_routes_line.12235019;12235019;
france_hiking_foot_routes_line.12235018;12235018;
france_hiking_foot_routes_line.12234988;12234988;
france_hiking_foot_routes_line.12234987;12234987;
france_hiking_foot_routes_line.12234986;12234986;
france_hiking_foot_routes_line.12234985;12234985;
france_hiking_foot_routes_line.12234983;12234983;
france_hiking_foot_routes_line.12234982;12234982;
france_hiking_foot_routes_line.12234981;12234981;
france_hiking_foot_routes_line.12234980;12234980;
france_hiking_foot_routes_line.12234979;12234979;
france_hiking_foot_routes_line.12234978;12234978;
france_hiking_foot_routes_line.12234977;12234977;
france_hiking_foot_routes_line.12234976;12234976;
france_hiking_foot_routes_line.12234975;12234975;
france_hiking_foot_routes_line.12234974;12234974;
france_hiking_foot_routes_line.12234973;12234973;
france_hiking_foot_routes_line.12234972;12234972;
france_hiking_foot_routes_line.12234971;12234971;
france_hiking_foot_routes_line.12234970;12234970;
france_hiking_foot_routes_line.12234969;12234969;
france_hiking_foot_routes_line.12234968;12234968;
france_hiking_foot_routes_line.12234967;12234967;
france_hiking_foot_routes_line.12234966;12234966;
france_hiking_foot_routes_line.12234965;12234965;
france_hiking_foot_routes_line.12234964;12234964;
france_hiking_foot_routes_line.12234963;12234963;
france_hiking_foot_routes_line.12234962;12234962;
france_hiking_foot_routes_line.12234868;12234868;
france_hiking_foot_routes_line.12234867;12234867;
france_hiking_foot_routes_line.12234866;12234866;
france_hiking_foot_routes_line.12234865;12234865;
france_hiking_foot_routes_line.12234864;12234864;
france_hiking_foot_routes_line.12234863;12234863;
france_hiking_foot_routes_line.12234773;12234773;
france_hiking_foot_routes_line.12234772;12234772;
france_hiking_foot_routes_line.12234526;12234526;
france_hiking_foot_routes_line.12234525;12234525;
france_hiking_foot_routes_line.12234524;12234524;
france_hiking_foot_routes_line.12233219;12233219;Les sentiers de la côte
france_hiking_foot_routes_line.12233195;12233195;Sentier des Art-bres
france_hiking_foot_routes_line.12233149;12233149;Circuit des vergers de la côte : circuit principal
france_hiking_foot_routes_line.12232604;12232604;
france_hiking_foot_routes_line.12232603;12232603;
france_hiking_foot_routes_line.12232602;12232602;
france_hiking_foot_routes_line.12232332;12232332;
france_hiking_foot_routes_line.12232331;12232331;
france_hiking_foot_routes_line.12232330;12232330;
france_hiking_foot_routes_line.12232329;12232329;
france_hiking_foot_routes_line.12232328;12232328;
france_hiking_foot_routes_line.12230232;12230232;
france_hiking_foot_routes_line.12230231;12230231;
france_hiking_foot_routes_line.12230130;12230130;
france_hiking_foot_routes_line.12230129;12230129;
france_hiking_foot_routes_line.12230083;12230083;
france_hiking_foot_routes_line.12230082;12230082;
france_hiking_foot_routes_line.12229980;12229980;
france_hiking_foot_routes_line.12229979;12229979;
france_hiking_foot_routes_line.12229978;12229978;
france_hiking_foot_routes_line.12229048;12229048;Huserschloss
france_hiking_foot_routes_line.12229047;12229047;Sentier de la Cascade du Seebach
france_hiking_foot_routes_line.12229046;12229046;Linthal - Soultz
france_hiking_foot_routes_line.12226410;12226410;
france_hiking_foot_routes_line.12226409;12226409;
france_hiking_foot_routes_line.12226355;12226355;
france_hiking_foot_routes_line.12226347;12226347;
france_hiking_foot_routes_line.12226339;12226339;
france_hiking_foot_routes_line.12226338;12226338;
france_hiking_foot_routes_line.12226281;12226281;
france_hiking_foot_routes_line.12226259;12226259;
france_hiking_foot_routes_line.12226258;12226258;
france_hiking_foot_routes_line.12226257;12226257;
france_hiking_foot_routes_line.12225897;12225897;
france_hiking_foot_routes_line.12225890;12225890;
france_hiking_foot_routes_line.12225774;12225774;
france_hiking_foot_routes_line.12225773;12225773;
france_hiking_foot_routes_line.12225741;12225741;
france_hiking_foot_routes_line.12225740;12225740;
france_hiking_foot_routes_line.12225739;12225739;
france_hiking_foot_routes_line.12225545;12225545;
france_hiking_foot_routes_line.12225544;12225544;
france_hiking_foot_routes_line.12225518;12225518;
france_hiking_foot_routes_line.12225517;12225517;
france_hiking_foot_routes_line.12225458;12225458;
france_hiking_foot_routes_line.12225456;12225456;
france_hiking_foot_routes_line.12225414;12225414;
france_hiking_foot_routes_line.12225413;12225413;
france_hiking_foot_routes_line.12224628;12224628;
france_hiking_foot_routes_line.12224626;12224626;
france_hiking_foot_routes_line.12224621;12224621;
france_hiking_foot_routes_line.12224593;12224593;
france_hiking_foot_routes_line.12224512;12224512;
france_hiking_foot_routes_line.12224503;12224503;
france_hiking_foot_routes_line.12224344;12224344;
france_hiking_foot_routes_line.12224271;12224271;
france_hiking_foot_routes_line.12224250;12224250;
france_hiking_foot_routes_line.12224249;12224249;
france_hiking_foot_routes_line.12224236;12224236;
france_hiking_foot_routes_line.12224213;12224213;
france_hiking_foot_routes_line.12224201;12224201;
france_hiking_foot_routes_line.12224200;12224200;
france_hiking_foot_routes_line.12224034;12224034;
france_hiking_foot_routes_line.12223989;12223989;
france_hiking_foot_routes_line.12223113;12223113;
france_hiking_foot_routes_line.12223100;12223100;
france_hiking_foot_routes_line.12223098;12223098;
france_hiking_foot_routes_line.12223097;12223097;
france_hiking_foot_routes_line.12223081;12223081;
france_hiking_foot_routes_line.12223031;12223031;
france_hiking_foot_routes_line.12223017;12223017;
france_hiking_foot_routes_line.12222987;12222987;
france_hiking_foot_routes_line.12222983;12222983;
france_hiking_foot_routes_line.12222917;12222917;
france_hiking_foot_routes_line.12222911;12222911;
france_hiking_foot_routes_line.12222887;12222887;
france_hiking_foot_routes_line.12222886;12222886;
france_hiking_foot_routes_line.12222814;12222814;
france_hiking_foot_routes_line.12222801;12222801;
france_hiking_foot_routes_line.12222800;12222800;
france_hiking_foot_routes_line.12222799;12222799;
france_hiking_foot_routes_line.12222787;12222787;
france_hiking_foot_routes_line.12222780;12222780;
france_hiking_foot_routes_line.12222779;12222779;
france_hiking_foot_routes_line.12222208;12222208;
france_hiking_foot_routes_line.12222206;12222206;
france_hiking_foot_routes_line.12221622;12221622;Circuit du Louvent
france_hiking_foot_routes_line.12221610;12221610;
france_hiking_foot_routes_line.12221609;12221609;
france_hiking_foot_routes_line.12221573;12221573;
france_hiking_foot_routes_line.12221572;12221572;
france_hiking_foot_routes_line.12221550;12221550;
france_hiking_foot_routes_line.12221541;12221541;
france_hiking_foot_routes_line.12221540;12221540;
france_hiking_foot_routes_line.12221539;12221539;
france_hiking_foot_routes_line.12220997;12220997;
france_hiking_foot_routes_line.12220996;12220996;
france_hiking_foot_routes_line.12220827;12220827;
france_hiking_foot_routes_line.12220796;12220796;
france_hiking_foot_routes_line.12220790;12220790;
france_hiking_foot_routes_line.12220787;12220787;
france_hiking_foot_routes_line.12220780;12220780;
france_hiking_foot_routes_line.12220779;12220779;
france_hiking_foot_routes_line.12220770;12220770;
france_hiking_foot_routes_line.12220769;12220769;
france_hiking_foot_routes_line.12220765;12220765;
france_hiking_foot_routes_line.12220764;12220764;
france_hiking_foot_routes_line.12220750;12220750;
france_hiking_foot_routes_line.12220749;12220749;
france_hiking_foot_routes_line.12220681;12220681;
france_hiking_foot_routes_line.12220663;12220663;
france_hiking_foot_routes_line.12219411;12219411;
france_hiking_foot_routes_line.12219396;12219396;
france_hiking_foot_routes_line.12219388;12219388;
france_hiking_foot_routes_line.12219366;12219366;
france_hiking_foot_routes_line.12219365;12219365;
france_hiking_foot_routes_line.12219350;12219350;
france_hiking_foot_routes_line.12219340;12219340;
france_hiking_foot_routes_line.12219312;12219312;
france_hiking_foot_routes_line.12219302;12219302;
france_hiking_foot_routes_line.12219285;12219285;
france_hiking_foot_routes_line.12219276;12219276;
france_hiking_foot_routes_line.12219275;12219275;
france_hiking_foot_routes_line.12219267;12219267;
france_hiking_foot_routes_line.12219266;12219266;
france_hiking_foot_routes_line.12219242;12219242;
france_hiking_foot_routes_line.12219241;12219241;
france_hiking_foot_routes_line.12219162;12219162;
france_hiking_foot_routes_line.12219161;12219161;
france_hiking_foot_routes_line.12217952;12217952;
france_hiking_foot_routes_line.12217951;12217951;
france_hiking_foot_routes_line.12216615;12216615;
france_hiking_foot_routes_line.12216614;12216614;
france_hiking_foot_routes_line.12216613;12216613;
france_hiking_foot_routes_line.12216612;12216612;
france_hiking_foot_routes_line.12215530;12215530;
france_hiking_foot_routes_line.12215515;12215515;
france_hiking_foot_routes_line.12215514;12215514;
france_hiking_foot_routes_line.12215496;12215496;
france_hiking_foot_routes_line.12215493;12215493;
france_hiking_foot_routes_line.12215479;12215479;
france_hiking_foot_routes_line.12215464;12215464;
france_hiking_foot_routes_line.12215356;12215356;
france_hiking_foot_routes_line.12215330;12215330;
france_hiking_foot_routes_line.12215315;12215315;
france_hiking_foot_routes_line.12215282;12215282;
france_hiking_foot_routes_line.12215279;12215279;
france_hiking_foot_routes_line.12215238;12215238;
france_hiking_foot_routes_line.12215184;12215184;
france_hiking_foot_routes_line.12215165;12215165;
france_hiking_foot_routes_line.12215162;12215162;
france_hiking_foot_routes_line.12215143;12215143;
france_hiking_foot_routes_line.12215124;12215124;
france_hiking_foot_routes_line.12215120;12215120;
france_hiking_foot_routes_line.12215114;12215114;
france_hiking_foot_routes_line.12215113;12215113;
france_hiking_foot_routes_line.12215079;12215079;
france_hiking_foot_routes_line.12215078;12215078;
france_hiking_foot_routes_line.12215077;12215077;
france_hiking_foot_routes_line.12215039;12215039;
france_hiking_foot_routes_line.12214743;12214743;
france_hiking_foot_routes_line.12214698;12214698;
france_hiking_foot_routes_line.12214670;12214670;
france_hiking_foot_routes_line.12214669;12214669;
france_hiking_foot_routes_line.12214668;12214668;
france_hiking_foot_routes_line.12214667;12214667;
france_hiking_foot_routes_line.12214431;12214431;
france_hiking_foot_routes_line.12214429;12214429;
france_hiking_foot_routes_line.12212932;12212932;
france_hiking_foot_routes_line.12211260;12211260;Plateau des Moises
france_hiking_foot_routes_line.12209031;12209031;De Chantepie au bois de Sœuvres
france_hiking_foot_routes_line.12204262;12204262;Cacé et Vaurouil
france_hiking_foot_routes_line.12203163;12203163;
france_hiking_foot_routes_line.12201251;12201251;
france_hiking_foot_routes_line.12201250;12201250;
france_hiking_foot_routes_line.12201249;12201249;
france_hiking_foot_routes_line.12201248;12201248;
france_hiking_foot_routes_line.12201247;12201247;
france_hiking_foot_routes_line.12201246;12201246;
france_hiking_foot_routes_line.12199324;12199324;
france_hiking_foot_routes_line.12199323;12199323;
france_hiking_foot_routes_line.12199316;12199316;
france_hiking_foot_routes_line.12199315;12199315;
france_hiking_foot_routes_line.12199314;12199314;
france_hiking_foot_routes_line.12199313;12199313;
france_hiking_foot_routes_line.121963;121963;Parcours de santé de Bois de Serve
france_hiking_foot_routes_line.12188732;12188732;
france_hiking_foot_routes_line.12188731;12188731;
france_hiking_foot_routes_line.12183313;12183313;Circuit du col Amic
france_hiking_foot_routes_line.12183175;12183175;Circuit de la résistance
france_hiking_foot_routes_line.12183173;12183173;
france_hiking_foot_routes_line.12182145;12182145;Circuit Buchholz
france_hiking_foot_routes_line.12174492;12174492;
france_hiking_foot_routes_line.12174212;12174212;
france_hiking_foot_routes_line.12174211;12174211;
france_hiking_foot_routes_line.12174203;12174203;Circuit des Cimes
france_hiking_foot_routes_line.12174109;12174109;
france_hiking_foot_routes_line.12174108;12174108;
france_hiking_foot_routes_line.12174107;12174107;
france_hiking_foot_routes_line.12173381;12173381;
france_hiking_foot_routes_line.12173380;12173380;
france_hiking_foot_routes_line.12173379;12173379;
france_hiking_foot_routes_line.12173378;12173378;
france_hiking_foot_routes_line.12173377;12173377;
france_hiking_foot_routes_line.12173030;12173030;Circuit des Fougères
france_hiking_foot_routes_line.12172921;12172921;Circuit touristique de Leimbach
france_hiking_foot_routes_line.12172920;12172920;Circuit Riegelbourg
france_hiking_foot_routes_line.12172900;12172900;Circuit de la Doller
france_hiking_foot_routes_line.12172879;12172879;Circuit du lac
france_hiking_foot_routes_line.12171918;12171918;
france_hiking_foot_routes_line.12171916;12171916;
france_hiking_foot_routes_line.12171873;12171873;
france_hiking_foot_routes_line.12171872;12171872;
france_hiking_foot_routes_line.12171871;12171871;
france_hiking_foot_routes_line.12171870;12171870;
france_hiking_foot_routes_line.12171846;12171846;Via Alpina Blue D47
france_hiking_foot_routes_line.12171794;12171794;
france_hiking_foot_routes_line.12171766;12171766;
france_hiking_foot_routes_line.12171758;12171758;Via Alpina Blue D46
france_hiking_foot_routes_line.12171733;12171733;
france_hiking_foot_routes_line.12171732;12171732;
france_hiking_foot_routes_line.12171731;12171731;
france_hiking_foot_routes_line.12171730;12171730;
france_hiking_foot_routes_line.12171729;12171729;
france_hiking_foot_routes_line.12171728;12171728;
france_hiking_foot_routes_line.12171727;12171727;
france_hiking_foot_routes_line.12171726;12171726;
france_hiking_foot_routes_line.12168283;12168283;
france_hiking_foot_routes_line.12168158;12168158;
france_hiking_foot_routes_line.12168157;12168157;
france_hiking_foot_routes_line.12168083;12168083;
france_hiking_foot_routes_line.12168082;12168082;
france_hiking_foot_routes_line.12168057;12168057;
france_hiking_foot_routes_line.12168056;12168056;
france_hiking_foot_routes_line.12166828;12166828;L09 - Traversée de Saint-Julien-Montdenis
france_hiking_foot_routes_line.12165886;12165886;
france_hiking_foot_routes_line.12165885;12165885;
france_hiking_foot_routes_line.12165884;12165884;
france_hiking_foot_routes_line.12165883;12165883;
france_hiking_foot_routes_line.12165882;12165882;
france_hiking_foot_routes_line.12165881;12165881;
france_hiking_foot_routes_line.12165880;12165880;
france_hiking_foot_routes_line.12165879;12165879;
france_hiking_foot_routes_line.12165878;12165878;
france_hiking_foot_routes_line.12165877;12165877;
france_hiking_foot_routes_line.12165876;12165876;
france_hiking_foot_routes_line.12165875;12165875;
france_hiking_foot_routes_line.12165874;12165874;
france_hiking_foot_routes_line.12165873;12165873;
france_hiking_foot_routes_line.12165872;12165872;
france_hiking_foot_routes_line.12165757;12165757;
france_hiking_foot_routes_line.12165756;12165756;
france_hiking_foot_routes_line.12165733;12165733;
france_hiking_foot_routes_line.12165732;12165732;
france_hiking_foot_routes_line.12165731;12165731;
france_hiking_foot_routes_line.12165719;12165719;
france_hiking_foot_routes_line.12165718;12165718;
france_hiking_foot_routes_line.12165672;12165672;
france_hiking_foot_routes_line.12165671;12165671;
france_hiking_foot_routes_line.12165670;12165670;
france_hiking_foot_routes_line.12165646;12165646;
france_hiking_foot_routes_line.12165645;12165645;
france_hiking_foot_routes_line.12165533;12165533;
france_hiking_foot_routes_line.12165532;12165532;
france_hiking_foot_routes_line.12165531;12165531;
france_hiking_foot_routes_line.12165493;12165493;
france_hiking_foot_routes_line.12165492;12165492;
france_hiking_foot_routes_line.12165325;12165325;
france_hiking_foot_routes_line.12165254;12165254;
france_hiking_foot_routes_line.12165253;12165253;
france_hiking_foot_routes_line.12165252;12165252;
france_hiking_foot_routes_line.12165251;12165251;
france_hiking_foot_routes_line.12165190;12165190;
france_hiking_foot_routes_line.12165152;12165152;
france_hiking_foot_routes_line.12164937;12164937;Liaison
france_hiking_foot_routes_line.12164810;12164810;Liaison Ponteyraud - Vanxains
france_hiking_foot_routes_line.12164798;12164798;Boucle du Bois de Jalineau
france_hiking_foot_routes_line.12164797;12164797;Boucle de la Côte
france_hiking_foot_routes_line.12163904;12163904;
france_hiking_foot_routes_line.12163903;12163903;
france_hiking_foot_routes_line.12163902;12163902;
france_hiking_foot_routes_line.12163580;12163580;S16 - De Saint-Jean-de-Maurienne vers Villargondran
france_hiking_foot_routes_line.12163430;12163430;B10 - Lancheton
france_hiking_foot_routes_line.12163373;12163373;S12 - De Grenis à Montdenis
france_hiking_foot_routes_line.12163296;12163296;L08 - De l'OTi vers Bonne Nouvelle
france_hiking_foot_routes_line.12163120;12163120;Circuit Buchholz
france_hiking_foot_routes_line.12163021;12163021;L05 - De l'OTi vers Villargondran
france_hiking_foot_routes_line.12160363;12160363;
france_hiking_foot_routes_line.12160362;12160362;
france_hiking_foot_routes_line.12160272;12160272;
france_hiking_foot_routes_line.12160255;12160255;
france_hiking_foot_routes_line.12160254;12160254;
france_hiking_foot_routes_line.12160253;12160253;
france_hiking_foot_routes_line.12160158;12160158;
france_hiking_foot_routes_line.12160157;12160157;
france_hiking_foot_routes_line.12160156;12160156;
france_hiking_foot_routes_line.12160155;12160155;
france_hiking_foot_routes_line.12160124;12160124;
france_hiking_foot_routes_line.12160116;12160116;
france_hiking_foot_routes_line.12160115;12160115;
france_hiking_foot_routes_line.12160114;12160114;
france_hiking_foot_routes_line.12159760;12159760;L07 - De l'OTi vers la Combe des Moulins
france_hiking_foot_routes_line.12159394;12159394;L04 - De l'OTi à l'Echaillon
france_hiking_foot_routes_line.12158337;12158337;S10 - De Saint-Jean-de-Maurienne à Jarrier
france_hiking_foot_routes_line.12158128;12158128;Chemins des Calvaires
france_hiking_foot_routes_line.12158083;12158083;S11 - De l’Echaillon à Montandré
france_hiking_foot_routes_line.12157313;12157313;S05 - Traversée d'Hermillon
france_hiking_foot_routes_line.12157063;12157063;
france_hiking_foot_routes_line.12157062;12157062;
france_hiking_foot_routes_line.12157061;12157061;
france_hiking_foot_routes_line.12157023;12157023;Les dames Dada
france_hiking_foot_routes_line.12156808;12156808;La boucle de Welling
france_hiking_foot_routes_line.12156467;12156467;S17 - Boucle du Mont l'Évêque - De Villargondran vers Albiez-le-Jeune
france_hiking_foot_routes_line.12156283;12156283;L03 - Traversée de Villargondran
france_hiking_foot_routes_line.12156216;12156216;L06 - Boucle du Mont l'Évêque - Traversée de Saint-Jean-de-Maurienne
france_hiking_foot_routes_line.12156104;12156104;
france_hiking_foot_routes_line.12156089;12156089;
france_hiking_foot_routes_line.12156031;12156031;S18 - Boucle du Mont l'Évêque – De Saint-Jean-de-Maurienne vers Albiez-le-Jeune
france_hiking_foot_routes_line.12155836;12155836;S06 - Du Châtel au col de la Baisse via Montberanger
france_hiking_foot_routes_line.12155815;12155815;S07 - Des Grangettes à Saint-Jacques
france_hiking_foot_routes_line.12155744;12155744;S09 - De Champessuit au Col du Châtelard
france_hiking_foot_routes_line.12155657;12155657;
france_hiking_foot_routes_line.12155656;12155656;
france_hiking_foot_routes_line.12155655;12155655;
france_hiking_foot_routes_line.12155439;12155439;S13 - Chemin des Crêtes
france_hiking_foot_routes_line.12155422;12155422;
france_hiking_foot_routes_line.12155397;12155397;S14 - De Montdenis à Tourmentier
france_hiking_foot_routes_line.12155396;12155396;
france_hiking_foot_routes_line.12155345;12155345;
france_hiking_foot_routes_line.12155344;12155344;
france_hiking_foot_routes_line.12155343;12155343;
france_hiking_foot_routes_line.12155258;12155258;
france_hiking_foot_routes_line.12155232;12155232;
france_hiking_foot_routes_line.12154831;12154831;
france_hiking_foot_routes_line.12154830;12154830;
france_hiking_foot_routes_line.12153055;12153055;
france_hiking_foot_routes_line.12153054;12153054;
france_hiking_foot_routes_line.12153053;12153053;
france_hiking_foot_routes_line.12153052;12153052;
france_hiking_foot_routes_line.12153051;12153051;
france_hiking_foot_routes_line.12153050;12153050;
france_hiking_foot_routes_line.12153049;12153049;
france_hiking_foot_routes_line.12153048;12153048;
france_hiking_foot_routes_line.12153047;12153047;
france_hiking_foot_routes_line.12153046;12153046;
france_hiking_foot_routes_line.12153045;12153045;
france_hiking_foot_routes_line.12153044;12153044;
france_hiking_foot_routes_line.12153043;12153043;
france_hiking_foot_routes_line.12153042;12153042;
france_hiking_foot_routes_line.12153039;12153039;
france_hiking_foot_routes_line.12153038;12153038;
france_hiking_foot_routes_line.12153037;12153037;
france_hiking_foot_routes_line.12153036;12153036;
france_hiking_foot_routes_line.12153035;12153035;
france_hiking_foot_routes_line.12152810;12152810;
france_hiking_foot_routes_line.12152809;12152809;
france_hiking_foot_routes_line.12152744;12152744;
france_hiking_foot_routes_line.12152442;12152442;
france_hiking_foot_routes_line.12152377;12152377;
france_hiking_foot_routes_line.12152376;12152376;
france_hiking_foot_routes_line.12152375;12152375;
france_hiking_foot_routes_line.12151956;12151956;
france_hiking_foot_routes_line.12151955;12151955;
france_hiking_foot_routes_line.1215193;1215193;Hermance - Les Lombards (F)
france_hiking_foot_routes_line.12151648;12151648;Circuit Buchholz
france_hiking_foot_routes_line.1215164;1215164;Hermance - Chevrens
france_hiking_foot_routes_line.1215161;1215161;Chevrens - Les Lombards
france_hiking_foot_routes_line.1215134;1215134;Anières - Chevrens
france_hiking_foot_routes_line.1215093;1215093;Corsier - Gy
france_hiking_foot_routes_line.1215089;1215089;Gy - Les Longerayes
france_hiking_foot_routes_line.1215088;1215088;Corsinge - Gy
france_hiking_foot_routes_line.1215083;1215083;Corsinge - Jussy
france_hiking_foot_routes_line.1214998;1214998;Les Montagnys - Presinge
france_hiking_foot_routes_line.1214731;1214731;Jussy l'Eglise - Jussy le Château
france_hiking_foot_routes_line.1214730;1214730;Jussy l'Eglise - Les Blessonniers
france_hiking_foot_routes_line.1214728;1214728;Jussy le Château - Les Longerayes
france_hiking_foot_routes_line.1214727;1214727;Jussy le Château - Les Grands Bois
france_hiking_foot_routes_line.1214674;1214674;Prés de Villette - Foncenex
france_hiking_foot_routes_line.1214673;1214673;Les Longerayes - Prés de Villette
france_hiking_foot_routes_line.1214671;1214671;Prés de Villette - Les Arales
france_hiking_foot_routes_line.1214668;1214668;Monniaz - Les Arales
france_hiking_foot_routes_line.1214667;1214667;Les Grands Bois - Monniaz
france_hiking_foot_routes_line.1214666;1214666;Les Bois d'Ornaz - Les Grands Bois
france_hiking_foot_routes_line.1214665;1214665;Les Bois d'Ornaz - Juvigny
france_hiking_foot_routes_line.1214663;1214663;Grand Cara - Carra (F)
france_hiking_foot_routes_line.1214661;1214661;Les Blessonniers - Les Bois d'Ornaz
france_hiking_foot_routes_line.1214660;1214660;Grand Cara - Les Bois d'Ornaz
france_hiking_foot_routes_line.1214659;1214659;Presinge - Les Blessonniers
france_hiking_foot_routes_line.1214654;1214654;Grand Cara - Presinge
france_hiking_foot_routes_line.1214650;1214650;Puplinge - Grand Cara
france_hiking_foot_routes_line.1214625;1214625;Pont Bochet - Puplinge
france_hiking_foot_routes_line.1214436;1214436;Le sentier des Papetiers
france_hiking_foot_routes_line.12142841;12142841;Via Alpina Blue D44
france_hiking_foot_routes_line.12142790;12142790;Via Alpina Blue D43
france_hiking_foot_routes_line.12142664;12142664;Via Alpina Blue D42
france_hiking_foot_routes_line.12142604;12142604;Via Alpina Blue D41
france_hiking_foot_routes_line.12141940;12141940;Liaison St-Front-de-Pradoux - St-Martin-l'Astier - St-Laurent-des-Hommes - La Jemaye - Echourgnac - St-Etienne-de-Puycorbier
france_hiking_foot_routes_line.12141935;12141935;Liaison Beauronne - St-Etienne-de-Puycorbier
france_hiking_foot_routes_line.12141917;12141917;Liaison St-Front-de-Pradoux - St-Martin-l'Astier - St-Laurent-des-Hommes - La Jemaye - Echourgnac - St-Etienne-de-Puycorbier
